,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,College,Withdrew No MT,Dropped no MT,Dropped no Fin
83266,83266,Registered,VCD,24327,KC,D,F,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83267,83267,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83268,83268,Std Dropped,VCD,24327,KC,DR,DR,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,True,True
83269,83269,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83270,83270,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83271,83271,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83272,83272,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83273,83273,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83274,83274,Registered,VCD,24327,KC,A,A,VCD,OTH,Spring 2024,SR,VCD 24327,Other,False,False,False
83275,83275,Registered,VCD,24327,KC,F,B-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83276,83276,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83277,83277,Registered,VCD,24327,KC,C-,C,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83278,83278,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83279,83279,Registered,VCD,24327,KC,D,B,VCD,VCD,Spring 2024,SO,VCD 24327,CCI,False,False,False
83280,83280,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2024,FR,VCD 24327,CCI,False,False,False
83281,83281,Registered,VCD,24327,KC,B+,B,VCD,VCD,Spring 2024,JR,VCD 24327,CCI,False,False,False
83282,83282,Registered,VCD,24327,KC,A,A,VCD,DMP,Spring 2024,FR,VCD 24327,CCI,False,False,False
83283,83283,Registered,VCD,24327,KC,F,F,VCD,ARCS,Fall 2024,SR,VCD 24327,CAED,False,False,False
83284,83284,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83285,83285,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83286,83286,Registered,VCD,24327,KC,B-,B-,VCD,OTH,Fall 2024,SR,VCD 24327,Other,False,False,False
83287,83287,Registered,VCD,24327,KC,B+,A-,VCD,PHOT,Fall 2024,SR,VCD 24327,CCI,False,False,False
83288,83288,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,JR,VCD 24327,CCI,False,False,False
83289,83289,Registered,VCD,24327,KC,B-,B-,VCD,VCD,Fall 2024,JR,VCD 24327,CCI,False,False,False
83290,83290,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83291,83291,Registered,VCD,24327,KC,B,A,VCD,OTH,Fall 2024,SR,VCD 24327,Other,False,False,False
83292,83292,Registered,VCD,24327,KC,B+,B,VCD,DMP,Fall 2024,JR,VCD 24327,CCI,False,False,False
83293,83293,Registered,VCD,24327,KC,C+,D,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83294,83294,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83295,83295,Registered,VCD,24327,KC,B+,B+,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83296,83296,Registered,VCD,24327,KC,B+,B,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83297,83297,Registered,VCD,24327,KC,B,C,VCD,OTH,Fall 2024,SR,VCD 24327,Other,False,False,False
83298,83298,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83299,83299,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83300,83300,Registered,VCD,24327,KC,A,A-,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83301,83301,Registered,VCD,24327,KC,A,,VCD,VCD,Fall 2024,SR,VCD 24327,CCI,False,False,False
83302,83302,Registered,VCD,24327,KC,B+,B,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83303,83303,Registered,VCD,24327,KC,A-,A,VCD,VCD,Fall 2024,JR,VCD 24327,CCI,False,False,False
83304,83304,Registered,VCD,24327,KC,B,D,VCD,VCD,Fall 2024,JR,VCD 24327,CCI,False,False,False
83305,83305,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83306,83306,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,JR,VCD 24327,CCI,False,False,False
83307,83307,Registered,VCD,24327,KC,S,S,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83308,83308,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83309,83309,Std Dropped,VCD,24327,KC,DR,DR,VCD,OTH,Fall 2024,SO,VCD 24327,Other,False,True,True
83310,83310,Registered,VCD,24327,KC,B,B,VCD,VCD,Fall 2024,JR,VCD 24327,CCI,False,False,False
83311,83311,Registered,VCD,24327,KC,B-,A,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83312,83312,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83313,83313,Registered,VCD,24327,KC,B,A,VCD,VCD,Fall 2024,JR,VCD 24327,CCI,False,False,False
83314,83314,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83315,83315,Registered,VCD,24327,KC,,C+,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83316,83316,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83317,83317,Registered,VCD,24327,KC,A-,A,VCD,VCD,Fall 2024,FR,VCD 24327,CCI,False,False,False
83318,83318,Registered,VCD,24327,KC,A,B,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,False,False,False
83319,83319,Registered,VCD,24327,KC,B-,B-,VCD,PHOT,Fall 2024,SR,VCD 24327,CCI,False,False,False
83320,83320,Registered,VCD,24327,KC,A,A,VCD,OTH,Fall 2024,JR,VCD 24327,Other,False,False,False
83321,83321,Registered,VCD,24327,KC,B,B,VCD,COMM,Fall 2024,JR,VCD 24327,CCI,False,False,False
83322,83322,Registered,VCD,24327,KC,A,A-,VCD,PHOT,Fall 2024,JR,VCD 24327,CCI,False,False,False
83323,83323,Stopped Attending - Failed,VCD,24327,KC,W,W,VCD,VCD,Fall 2024,SO,VCD 24327,CCI,True,False,False
83324,83324,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83325,83325,Registered,VCD,24327,KC,B,B-,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83326,83326,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83327,83327,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83328,83328,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83329,83329,Registered,VCD,24327,KC,A,A,VCD,PHOT,Spring 2025,SO,VCD 24327,CCI,False,False,False
83330,83330,Registered,VCD,24327,KC,C,A-,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83331,83331,Registered,VCD,24327,KC,A-,A,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83332,83332,Registered,VCD,24327,KC,F,F,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83333,83333,Registered,VCD,24327,KC,B-,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83334,83334,Registered,VCD,24327,KC,A,A,VCD,SART,Spring 2025,JR,VCD 24327,CotA,False,False,False
83335,83335,Registered,VCD,24327,KC,B+,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83336,83336,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2025,SR,VCD 24327,CCI,False,False,False
83337,83337,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83338,83338,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83339,83339,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83340,83340,Registered,VCD,24327,KC,B-,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83341,83341,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83342,83342,Registered,VCD,24327,KC,A,B,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83343,83343,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83344,83344,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83345,83345,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83346,83346,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83347,83347,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83348,83348,Registered,VCD,24327,KC,A,B+,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83349,83349,Registered,VCD,24327,KC,C+,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83350,83350,Registered,VCD,24327,KC,B-,B-,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83351,83351,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83352,83352,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83353,83353,Registered,VCD,24327,KC,A,B,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83354,83354,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83355,83355,Registered,VCD,24327,KC,B+,B-,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83356,83356,Registered,VCD,24327,KC,A,B,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83357,83357,Registered,VCD,24327,KC,B+,A,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83358,83358,Registered,VCD,24327,KC,B-,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83359,83359,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83360,83360,Registered,VCD,24327,KC,C+,F,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83361,83361,Registered,VCD,24327,KC,B-,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83362,83362,Registered,VCD,24327,KC,A,A,VCD,OTH,Spring 2025,SR,VCD 24327,Other,False,False,False
83363,83363,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83364,83364,Registered,VCD,24327,KC,B-,B,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83365,83365,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83366,83366,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83367,83367,Registered,VCD,24327,KC,C-,F,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83368,83368,Registered,VCD,24327,KC,A,B,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83369,83369,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83370,83370,Registered,VCD,24327,KC,A-,A,VCD,VCD,Spring 2025,SR,VCD 24327,CCI,False,False,False
83371,83371,Stopped Attending - Failed,VCD,24327,KC,W,F,VCD,VCD,Spring 2025,SR,VCD 24327,CCI,False,False,False
83372,83372,Registered,VCD,24327,KC,A,A-,VCD,ARCS,Spring 2025,JR,VCD 24327,CAED,False,False,False
83373,83373,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83374,83374,Registered,VCD,24327,KC,A,C+,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83375,83375,Stopped Attending - Failed,VCD,24327,KC,W,W,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,True,False,False
83376,83376,Registered,VCD,24327,KC,F,F,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83377,83377,Registered,VCD,24327,KC,A-,A,VCD,OTH,Spring 2025,SR,VCD 24327,Other,False,False,False
83378,83378,Registered,VCD,24327,KC,A,B,VCD,EMAT,Spring 2025,SR,VCD 24327,CCI,False,False,False
83379,83379,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83380,83380,Registered,VCD,24327,KC,F,F,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83381,83381,Registered,VCD,24327,KC,A-,A-,VCD,FM,Spring 2025,SR,VCD 24327,CotA,False,False,False
83382,83382,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,SR,VCD 24327,CCI,False,False,False
83383,83383,Registered,VCD,24327,KC,A,A,VCD,OTH,Spring 2025,FR,VCD 24327,Other,False,False,False
83384,83384,Registered,VCD,24327,KC,F,,VCD,OTH,Spring 2025,SR,VCD 24327,Other,False,False,False
83385,83385,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83386,83386,Registered,VCD,24327,KC,A,C,VCD,OTH,Spring 2025,SR,VCD 24327,Other,False,False,False
83387,83387,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83388,83388,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83389,83389,Stopped Attending - Failed,VCD,24327,KC,W,W,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,True,False,False
83390,83390,Registered,VCD,24327,KC,A,,VCD,FM,Spring 2025,SR,VCD 24327,CotA,False,False,False
83391,83391,Registered,VCD,24327,KC,C+,C+,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83392,83392,Registered,VCD,24327,KC,A-,A-,VCD,VCD,Spring 2025,JR,VCD 24327,CCI,False,False,False
83393,83393,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83394,83394,Registered,VCD,24327,KC,B,C,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83395,83395,Registered,VCD,24327,KC,C-,D,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83396,83396,Registered,VCD,24327,KC,F,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83397,83397,Registered,VCD,24327,KC,B-,C-,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83398,83398,Registered,VCD,24327,KC,B-,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83399,83399,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83400,83400,Registered,VCD,24327,KC,B+,B+,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83401,83401,Registered,VCD,24327,KC,B,,VCD,DMP,Spring 2025,SO,VCD 24327,CCI,False,False,False
83402,83402,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83403,83403,Registered,VCD,24327,KC,C,B-,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83404,83404,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83405,83405,Registered,VCD,24327,KC,B,B,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83406,83406,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83407,83407,Registered,VCD,24327,KC,A-,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83408,83408,Registered,VCD,24327,KC,A,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83409,83409,Registered,VCD,24327,KC,A-,C-,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83410,83410,Admin Dropped,VCD,24327,KC,DR,DR,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,True,True
83411,83411,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83412,83412,Registered,VCD,24327,KC,C+,B,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83413,83413,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83414,83414,Registered,VCD,24327,KC,D,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83415,83415,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83416,83416,Registered,VCD,24327,KC,A,A,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83417,83417,Registered,VCD,24327,KC,B,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83418,83418,Registered,VCD,24327,KC,A,A-,VCD,VCD,Spring 2025,SO,VCD 24327,CCI,False,False,False
83419,83419,Registered,VCD,24327,KC,B,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83420,83420,Registered,VCD,24327,KC,C+,,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83421,83421,Registered,VCD,24327,KC,D,F,VCD,VCD,Spring 2025,FR,VCD 24327,CCI,False,False,False
83422,83422,Registered,VCD,24327,KC,A,A,VCD,OTH,Spring 2025,SO,VCD 24327,Other,False,False,False
83423,83423,Registered,VCD,24327,KC,A-,B+,VCD,VCD,Fall 2025,JR,VCD 24327,CCI,False,False,False
83424,83424,Registered,VCD,24327,KC,B+,A-,VCD,VCD,Fall 2025,FR,VCD 24327,CCI,False,False,False
83425,83425,Stopped Attending - Failed,VCD,24327,KC,W,W,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,True,False,False
83426,83426,Registered,VCD,24327,KC,C,C+,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83427,83427,Registered,VCD,24327,KC,A-,A,VCD,VCD,Fall 2025,FR,VCD 24327,CCI,False,False,False
83428,83428,Registered,VCD,24327,KC,W,C,VCD,APMD,Fall 2025,SR,VCD 24327,CCI,False,False,False
83429,83429,Registered,VCD,24327,KC,F,A,VCD,FD,Fall 2025,SR,VCD 24327,CotA,False,False,False
83430,83430,Registered,VCD,24327,KC,A,B,VCD,VCD,Fall 2025,JR,VCD 24327,CCI,False,False,False
83431,83431,Registered,VCD,24327,KC,A,,VCD,VCD,Fall 2025,JR,VCD 24327,CCI,False,False,False
83432,83432,Stopped Attending - Failed,VCD,24327,KC,W,W,VCD,VCD,Fall 2025,SR,VCD 24327,CCI,True,False,False
83433,83433,Registered,VCD,24327,KC,C+,B,VCD,VCD,Fall 2025,JR,VCD 24327,CCI,False,False,False
83434,83434,Registered,VCD,24327,KC,A-,A,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83435,83435,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83436,83436,Registered,VCD,24327,KC,F,F,VCD,FD,Fall 2025,JR,VCD 24327,CotA,False,False,False
83437,83437,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83438,83438,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83439,83439,Registered,VCD,24327,KC,A-,A,VCD,VCD,Fall 2025,JR,VCD 24327,CCI,False,False,False
83440,83440,Registered,VCD,24327,KC,B+,,VCD,VCD,Fall 2025,JR,VCD 24327,CCI,False,False,False
83441,83441,Registered,VCD,24327,KC,A,A,VCD,DMP,Fall 2025,JR,VCD 24327,CCI,False,False,False
83442,83442,Registered,VCD,24327,KC,B,C,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83443,83443,Registered,VCD,24327,KC,C-,,VCD,SART,Fall 2025,JR,VCD 24327,CotA,False,False,False
83444,83444,Registered,VCD,24327,KC,A,A,VCD,DMP,Fall 2025,SO,VCD 24327,CCI,False,False,False
83445,83445,Registered,VCD,24327,KC,A,,VCD,VCD,Fall 2025,JR,VCD 24327,CCI,False,False,False
83446,83446,Registered,VCD,24327,KC,A,A,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83447,83447,Registered,VCD,24327,KC,B-,B-,VCD,OTH,Fall 2025,SR,VCD 24327,Other,False,False,False
83448,83448,Registered,VCD,24327,KC,B,B,VCD,OTH,Fall 2025,JR,VCD 24327,Other,False,False,False
83449,83449,Registered,VCD,24327,KC,A-,B,VCD,VCD,Fall 2025,FR,VCD 24327,CCI,False,False,False
83450,83450,Registered,VCD,24327,KC,C-,B,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83451,83451,Registered,VCD,24327,KC,A-,A,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83452,83452,Registered,VCD,24327,KC,B,A,VCD,VCD,Fall 2025,SO,VCD 24327,CCI,False,False,False
83453,83453,Registered,VCD,24327,KC,A-,,VCD,PHOT,Fall 2025,SR,VCD 24327,CCI,False,False,False
83454,83454,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83455,83455,Registered,VCD,24327,KC,,A-,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83456,83456,Registered,VCD,24327,KC,,A-,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83457,83457,Registered,VCD,24327,KC,,A-,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83458,83458,Registered,VCD,24327,KC,,A-,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83459,83459,Registered,VCD,24327,KC,,B-,VCD,OTH,Spring 2026,FR,VCD 24327,Other,False,False,False
83460,83460,Registered,VCD,24327,KC,,B+,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83461,83461,Registered,VCD,24327,KC,,B-,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83462,83462,Registered,VCD,24327,KC,,,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83463,83463,Registered,VCD,24327,KC,,C-,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83464,83464,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,JR,VCD 24327,CCI,False,False,False
83465,83465,Registered,VCD,24327,KC,,D+,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83466,83466,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83467,83467,Registered,VCD,24327,KC,,C+,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83468,83468,Registered,VCD,24327,KC,,B+,VCD,VCD,Spring 2026,JR,VCD 24327,CCI,False,False,False
83469,83469,Registered,VCD,24327,KC,,A-,VCD,OTH,Spring 2026,JR,VCD 24327,Other,False,False,False
83470,83470,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83471,83471,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83472,83472,Registered,VCD,24327,KC,,C+,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83473,83473,Registered,VCD,24327,KC,,A,VCD,DMP,Spring 2026,SO,VCD 24327,CCI,False,False,False
83474,83474,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83475,83475,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,JR,VCD 24327,CCI,False,False,False
83476,83476,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,JR,VCD 24327,CCI,False,False,False
83477,83477,Std Dropped,VCD,24327,KC,DR,DR,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,True,True
83478,83478,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83479,83479,Registered,VCD,24327,KC,,A,VCD,OTH,Spring 2026,SR,VCD 24327,Other,False,False,False
83480,83480,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83481,83481,Registered,VCD,24327,KC,,B+,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83482,83482,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83483,83483,Registered,VCD,24327,KC,,B-,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83484,83484,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83485,83485,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83486,83486,Never Attended - Failed,VCD,24327,KC,,F,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83487,83487,Registered,VCD,24327,KC,,B,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83488,83488,Registered,VCD,24327,KC,,B+,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83489,83489,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83490,83490,Registered,VCD,24327,KC,,A-,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83491,83491,Stopped Attending - Failed,VCD,24327,KC,W,W,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,True,False,False
83492,83492,Registered,VCD,24327,KC,,A,VCD,ADV,Spring 2026,JR,VCD 24327,CCI,False,False,False
83493,83493,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,FR,VCD 24327,CCI,False,False,False
83494,83494,Registered,VCD,24327,KC,,C+,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83495,83495,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83496,83496,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
83497,83497,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,JR,VCD 24327,CCI,False,False,False
83498,83498,Registered,VCD,24327,KC,,A,VCD,VCD,Spring 2026,SO,VCD 24327,CCI,False,False,False
