,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Mid Term Grade Number,Final Grade Number,MT Intervention Needed
24864,24864,Registered,COMM,17591,KC,A-,C+,COMM,JNL,202380,SO,COMM 17591,CCI,CCI,2.3,3.7,Passing MT Grade
24922,24922,Registered,COMM,17591,KC,B,B,COMM,DMP,202380,JR,COMM 17591,CCI,CCI,3.0,3.0,Passing MT Grade
24930,24930,Stopped Attending - Failed,COMM,17591,KC,W,C+,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,2.3,0.0,Passing MT Grade
24931,24931,Registered,COMM,17591,KC,B,B,COMM,JNL,202380,SO,COMM 17591,CCI,CCI,3.0,3.0,Passing MT Grade
24941,24941,Registered,COMM,17591,KC,A,A,COMM,JNL,202380,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
24942,24942,Registered,COMM,17591,KC,B,A-,COMM,DMP,202380,JR,COMM 17591,CCI,CCI,3.7,3.0,Passing MT Grade
24975,24975,Registered,COMM,17591,KC,B-,A-,COMM,COMM,202380,SO,COMM 17591,CCI,CCI,3.7,2.7,Passing MT Grade
24977,24977,Registered,COMM,17591,KC,B,B-,COMM,COMM,202380,SO,COMM 17591,CCI,CCI,2.7,3.0,Passing MT Grade
24980,24980,Registered,COMM,17591,KC,A,D,COMM,FM,202380,SO,COMM 17591,CotA,CCI,1.0,4.0,FR/SO Intervention Needed
24983,24983,Registered,COMM,17591,KC,B,F,COMM,DMP,202380,JR,COMM 17591,CCI,CCI,0.0,3.0,JR/SR Intervention Needed
24990,24990,Stopped Attending - Failed,COMM,17591,KC,W,W,COMM,COMM,202380,SO,COMM 17591,CCI,CCI,0.0,0.0,Withdrew From Course
25054,25054,Registered,COMM,17591,KC,A,B,COMM,THEA,202380,SO,COMM 17591,CotA,CCI,3.0,4.0,Passing MT Grade
25065,25065,Registered,COMM,17591,KC,C+,A-,COMM,COMM,202380,JR,COMM 17591,CCI,CCI,3.7,2.3,Passing MT Grade
25071,25071,Registered,COMM,17591,KC,C+,C+,COMM,COMM,202380,SO,COMM 17591,CCI,CCI,2.3,2.3,Passing MT Grade
25074,25074,Registered,COMM,17591,KC,C,B,COMM,ARTE,202380,SO,COMM 17591,CotA,CCI,3.0,2.0,Passing MT Grade
25078,25078,Registered,COMM,17591,KC,B+,B,COMM,DMP,202380,SO,COMM 17591,CCI,CCI,3.0,3.3,Passing MT Grade
25100,25100,Registered,COMM,17591,KC,A,A,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25101,25101,Registered,COMM,17591,KC,A-,B+,COMM,JNL,202380,FR,COMM 17591,CCI,CCI,3.3,3.7,Passing MT Grade
25102,25102,Registered,COMM,17591,KC,A,,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,,4.0,No MT Grade Entered
25104,25104,Registered,COMM,17591,KC,A,,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,,4.0,No MT Grade Entered
25107,25107,Registered,COMM,17591,KC,B-,B,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,3.0,2.7,Passing MT Grade
25108,25108,Stopped Attending - Failed,COMM,17591,KC,W,W,COMM,MUED,202380,SO,COMM 17591,CotA,CCI,0.0,0.0,Withdrew From Course
25109,25109,Registered,COMM,17591,KC,A,A,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25111,25111,Registered,COMM,17591,KC,A-,A-,COMM,PR,202380,SO,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25112,25112,Registered,COMM,17591,KC,A,A-,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25113,25113,Registered,COMM,17591,KC,C,C+,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,2.3,2.0,Passing MT Grade
25115,25115,Registered,COMM,17591,KC,A,A-,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25116,25116,Registered,COMM,17591,KC,,B,COMM,VCD,202380,FR,COMM 17591,CCI,CCI,3.0,,Passing MT Grade
25117,25117,Registered,COMM,17591,KC,B+,B+,COMM,COMM,202380,JR,COMM 17591,CCI,CCI,3.3,3.3,Passing MT Grade
25123,25123,Registered,COMM,17591,KC,A,A,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25129,25129,Registered,COMM,17591,KC,B+,,COMM,ID,202380,SO,COMM 17591,CAED,CCI,,3.3,No MT Grade Entered
25131,25131,Registered,COMM,17591,KC,F,C-,COMM,ID,202380,FR,COMM 17591,CAED,CCI,1.7,0.0,FR/SO Intervention Needed
25136,25136,Std Withdrawn,COMM,17591,KC,A,A,COMM,ID,202380,SO,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25144,25144,Registered,COMM,17591,KC,A,A,COMM,VCD,202380,JR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25153,25153,Registered,COMM,17591,KC,A,A-,COMM,DMP,202380,SO,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25171,25171,Registered,COMM,17591,KC,C+,B,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,3.0,2.3,Passing MT Grade
25184,25184,Registered,COMM,17591,KC,A,B,COMM,ID,202380,FR,COMM 17591,CAED,CCI,3.0,4.0,Passing MT Grade
25187,25187,Registered,COMM,17591,KC,B,B,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,3.0,3.0,Passing MT Grade
25193,25193,Registered,COMM,17591,KC,A,A-,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25194,25194,Registered,COMM,17591,KC,A-,A-,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25196,25196,Registered,COMM,17591,KC,A-,B+,COMM,ID,202380,FR,COMM 17591,CAED,CCI,3.3,3.7,Passing MT Grade
25197,25197,Registered,COMM,17591,KC,A,A,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25200,25200,Registered,COMM,17591,KC,A,A,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25201,25201,Registered,COMM,17591,KC,B,B-,COMM,COMM,202380,FR,COMM 17591,CCI,CCI,2.7,3.0,Passing MT Grade
25207,25207,Registered,COMM,17591,KC,A,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25210,25210,Admin Dropped,COMM,17591,KC,DR,NF,COMM,ADV,202410,FR,COMM 17591,CCI,CCI,0.0,,Never Attended Course
25214,25214,Registered,COMM,17591,KC,C-,F,COMM,JNL,202410,SO,COMM 17591,CCI,CCI,0.0,1.7,FR/SO Intervention Needed
25216,25216,Registered,COMM,17591,KC,A-,A-,COMM,PR,202410,SO,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25218,25218,Registered,COMM,17591,KC,B-,B+,COMM,ADV,202410,SR,COMM 17591,CCI,CCI,3.3,2.7,Passing MT Grade
25220,25220,Registered,COMM,17591,KC,B+,B+,COMM,ARTE,202410,SO,COMM 17591,CotA,CCI,3.3,3.3,Passing MT Grade
25231,25231,Registered,COMM,17591,KC,B+,C-,COMM,MUS,202410,SO,COMM 17591,CotA,CCI,1.7,3.3,FR/SO Intervention Needed
25242,25242,Registered,COMM,17591,KC,B-,A,COMM,FD,202410,SR,COMM 17591,CotA,CCI,4.0,2.7,Passing MT Grade
25243,25243,Registered,COMM,17591,KC,A,A,COMM,COMM,202410,JR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25245,25245,Registered,COMM,17591,KC,A,A,COMM,THEA,202410,SR,COMM 17591,CotA,CCI,4.0,4.0,Passing MT Grade
25253,25253,Registered,COMM,17591,KC,C,B+,COMM,FD,202410,FR,COMM 17591,CotA,CCI,3.3,2.0,Passing MT Grade
25255,25255,Registered,COMM,17591,KC,A,A,COMM,DMP,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25256,25256,Registered,COMM,17591,KC,A,A,COMM,ARTE,202410,JR,COMM 17591,CotA,CCI,4.0,4.0,Passing MT Grade
25257,25257,Registered,COMM,17591,KC,B,B-,COMM,ARTE,202410,JR,COMM 17591,CotA,CCI,2.7,3.0,Passing MT Grade
25258,25258,Registered,COMM,17591,KC,A-,B,COMM,COMM,202410,JR,COMM 17591,CCI,CCI,3.0,3.7,Passing MT Grade
25263,25263,Registered,COMM,17591,KC,A,A,COMM,COMM,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25267,25267,Registered,COMM,17591,KC,C,,COMM,EMAT,202410,JR,COMM 17591,CCI,CCI,,2.0,No MT Grade Entered
25273,25273,Registered,COMM,17591,KC,A,A,COMM,FM,202410,JR,COMM 17591,CotA,CCI,4.0,4.0,Passing MT Grade
25275,25275,Registered,COMM,17591,KC,A,A,COMM,FM,202410,JR,COMM 17591,CotA,CCI,4.0,4.0,Passing MT Grade
25276,25276,Registered,COMM,17591,KC,A,A,COMM,VCD,202410,JR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25277,25277,Registered,COMM,17591,KC,B+,B+,COMM,DMP,202410,SR,COMM 17591,CCI,CCI,3.3,3.3,Passing MT Grade
25279,25279,Registered,COMM,17591,KC,B,C,COMM,ID,202410,SO,COMM 17591,CAED,CCI,2.0,3.0,FR/SO Intervention Needed
25280,25280,Stopped Attending - Failed,COMM,17591,KC,W,W,COMM,ID,202410,JR,COMM 17591,CAED,CCI,0.0,0.0,Withdrew From Course
25282,25282,Registered,COMM,17591,KC,A,A-,COMM,FM,202410,SR,COMM 17591,CotA,CCI,3.7,4.0,Passing MT Grade
25284,25284,Registered,COMM,17591,KC,SF,A,COMM,ARTE,202410,SO,COMM 17591,CotA,CCI,4.0,0.0,Passing MT Grade
25286,25286,Registered,COMM,17591,KC,A,A,COMM,COMM,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25294,25294,Registered,COMM,17591,KC,F,B-,COMM,ID,202410,FR,COMM 17591,CAED,CCI,2.7,0.0,Passing MT Grade
25296,25296,Registered,COMM,17591,KC,A,A,COMM,ID,202410,SR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25297,25297,Registered,COMM,17591,KC,A-,A-,COMM,PR,202410,SO,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25300,25300,Registered,COMM,17591,KC,A,A,COMM,PHOT,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25303,25303,Registered,COMM,17591,KC,A,A,COMM,ARTE,202410,SO,COMM 17591,CotA,CCI,4.0,4.0,Passing MT Grade
25305,25305,Registered,COMM,17591,KC,A,A,COMM,FD,202410,SO,COMM 17591,CotA,CCI,4.0,4.0,Passing MT Grade
25306,25306,Registered,COMM,17591,KC,A-,B+,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,3.3,3.7,Passing MT Grade
25316,25316,Registered,COMM,17591,KC,A,A,COMM,JNL,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25318,25318,Registered,COMM,17591,KC,C,C+,COMM,COMM,202410,SR,COMM 17591,CCI,CCI,2.3,2.0,Passing MT Grade
25320,25320,Registered,COMM,17591,KC,B+,A,COMM,COMM,202410,FR,COMM 17591,CCI,CCI,4.0,3.3,Passing MT Grade
25323,25323,Registered,COMM,17591,KC,D+,D,COMM,JNL,202410,JR,COMM 17591,CCI,CCI,1.0,1.3,Passing MT Grade
25324,25324,Registered,COMM,17591,KC,A,A,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25325,25325,Registered,COMM,17591,KC,A,A,COMM,ID,202410,SO,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25330,25330,Registered,COMM,17591,KC,A,A,COMM,COMM,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25331,25331,Registered,COMM,17591,KC,A,A,COMM,VCD,202410,JR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25346,25346,Registered,COMM,17591,KC,A,A-,COMM,VCD,202410,FR,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25351,25351,Registered,COMM,17591,KC,B+,B,COMM,VCD,202410,JR,COMM 17591,CCI,CCI,3.0,3.3,Passing MT Grade
25361,25361,Registered,COMM,17591,KC,B,B,COMM,ARTE,202410,SO,COMM 17591,CotA,CCI,3.0,3.0,Passing MT Grade
25362,25362,Registered,COMM,17591,KC,A,,COMM,VCD,202410,JR,COMM 17591,CCI,CCI,,4.0,No MT Grade Entered
25364,25364,Registered,COMM,17591,KC,A-,A,COMM,COMM,202410,JR,COMM 17591,CCI,CCI,4.0,3.7,Passing MT Grade
25366,25366,Registered,COMM,17591,KC,A,A,COMM,COMM,202410,JR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25369,25369,Registered,COMM,17591,KC,A,A-,COMM,ARTE,202410,JR,COMM 17591,CotA,CCI,3.7,4.0,Passing MT Grade
25372,25372,Registered,COMM,17591,KC,A,A,COMM,PHOT,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25374,25374,Registered,COMM,17591,KC,A,A-,COMM,ARCH,202410,FR,COMM 17591,CAED,CCI,3.7,4.0,Passing MT Grade
25375,25375,Registered,COMM,17591,KC,D,C,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,2.0,1.0,FR/SO Intervention Needed
25377,25377,Registered,COMM,17591,KC,A-,A,COMM,COMM,202410,SO,COMM 17591,CCI,CCI,4.0,3.7,Passing MT Grade
25384,25384,Registered,COMM,17591,KC,B,B,COMM,EMAT,202410,JR,COMM 17591,CCI,CCI,3.0,3.0,Passing MT Grade
25388,25388,Registered,COMM,17591,KC,A-,B-,COMM,SART,202410,FR,COMM 17591,CotA,CCI,2.7,3.7,Passing MT Grade
25394,25394,Registered,COMM,17591,KC,B,A-,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,3.7,3.0,Passing MT Grade
25395,25395,Registered,COMM,17591,KC,A,A,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25399,25399,Registered,COMM,17591,KC,A,A,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25403,25403,Registered,COMM,17591,KC,B+,B-,COMM,DMP,202410,SO,COMM 17591,CCI,CCI,2.7,3.3,Passing MT Grade
25408,25408,Registered,COMM,17591,KC,A,B+,COMM,ID,202410,SO,COMM 17591,CAED,CCI,3.3,4.0,Passing MT Grade
25410,25410,Registered,COMM,17591,KC,C+,,COMM,ID,202410,FR,COMM 17591,CAED,CCI,,2.3,No MT Grade Entered
25411,25411,Registered,COMM,17591,KC,C,C,COMM,FM,202410,FR,COMM 17591,CotA,CCI,2.0,2.0,FR/SO Intervention Needed
25412,25412,Registered,COMM,17591,KC,A-,A,COMM,VCD,202410,FR,COMM 17591,CCI,CCI,4.0,3.7,Passing MT Grade
25415,25415,Registered,COMM,17591,KC,A,A,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25416,25416,Registered,COMM,17591,KC,A,A,COMM,ID,202410,SO,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25417,25417,Registered,COMM,17591,KC,A-,A-,COMM,DMP,202410,SO,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25420,25420,Registered,COMM,17591,KC,B,B+,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,3.3,3.0,Passing MT Grade
25422,25422,Registered,COMM,17591,KC,A,,COMM,ID,202410,SO,COMM 17591,CAED,CCI,,4.0,No MT Grade Entered
25423,25423,Registered,COMM,17591,KC,C,B-,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,2.7,2.0,Passing MT Grade
25426,25426,Registered,COMM,17591,KC,B+,A,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,4.0,3.3,Passing MT Grade
25428,25428,Registered,COMM,17591,KC,F,C-,COMM,ID,202410,FR,COMM 17591,CAED,CCI,1.7,0.0,FR/SO Intervention Needed
25432,25432,Registered,COMM,17591,KC,SF,C+,COMM,DMP,202410,SO,COMM 17591,CCI,CCI,2.3,0.0,Passing MT Grade
25434,25434,Stopped Attending - Failed,COMM,17591,KC,W,W,COMM,JNL,202410,SO,COMM 17591,CCI,CCI,0.0,0.0,Withdrew From Course
25436,25436,Registered,COMM,17591,KC,A,A,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25439,25439,Registered,COMM,17591,KC,A,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25440,25440,Registered,COMM,17591,KC,F,C+,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,2.3,0.0,Passing MT Grade
25442,25442,Registered,COMM,17591,KC,A,A,COMM,ARTE,202410,FR,COMM 17591,CotA,CCI,4.0,4.0,Passing MT Grade
25444,25444,Registered,COMM,17591,KC,A,A,COMM,JNL,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25446,25446,Registered,COMM,17591,KC,A,A,COMM,ADV,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25447,25447,Registered,COMM,17591,KC,A-,A-,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.7,3.7,Passing MT Grade
25449,25449,Registered,COMM,17591,KC,A,A,COMM,DMP,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25461,25461,Registered,COMM,17591,KC,B+,B,COMM,VCD,202410,FR,COMM 17591,CCI,CCI,3.0,3.3,Passing MT Grade
25464,25464,Registered,COMM,17591,KC,A,,COMM,COMM,202410,SO,COMM 17591,CCI,CCI,,4.0,No MT Grade Entered
25465,25465,Registered,COMM,17591,KC,A,A-,COMM,DMP,202410,SO,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25468,25468,Registered,COMM,17591,KC,A,A,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25471,25471,Registered,COMM,17591,KC,F,,COMM,THEA,202410,JR,COMM 17591,CotA,CCI,,0.0,No MT Grade Entered
25479,25479,Registered,COMM,17591,KC,C+,,COMM,COMM,202410,FR,COMM 17591,CCI,CCI,,2.3,No MT Grade Entered
25482,25482,Registered,COMM,17591,KC,F,F,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,0.0,0.0,FR/SO Intervention Needed
25489,25489,Registered,COMM,17591,KC,A,,COMM,MUST,202410,FR,COMM 17591,CotA,CCI,,4.0,No MT Grade Entered
25493,25493,Registered,COMM,17591,KC,A,A,COMM,VCD,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25494,25494,Registered,COMM,17591,KC,C+,D,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,1.0,2.3,FR/SO Intervention Needed
25502,25502,Registered,COMM,17591,KC,A,A,COMM,VCD,202410,JR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25503,25503,Registered,COMM,17591,KC,A-,A,COMM,ARCH,202410,SO,COMM 17591,CAED,CCI,4.0,3.7,Passing MT Grade
25504,25504,Registered,COMM,17591,KC,B+,B-,COMM,EMAT,202410,FR,COMM 17591,CCI,CCI,2.7,3.3,Passing MT Grade
25512,25512,Registered,COMM,17591,KC,B,B,COMM,PHOT,202410,FR,COMM 17591,CCI,CCI,3.0,3.0,Passing MT Grade
25515,25515,Registered,COMM,17591,KC,C,,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,,2.0,No MT Grade Entered
25516,25516,Registered,COMM,17591,KC,A,A,COMM,DMP,202410,SO,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25519,25519,Registered,COMM,17591,KC,B+,D,COMM,COMM,202410,FR,COMM 17591,CCI,CCI,1.0,3.3,FR/SO Intervention Needed
25523,25523,Registered,COMM,17591,KC,A,A,COMM,VCD,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25534,25534,Registered,COMM,17591,KC,B,B+,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.3,3.0,Passing MT Grade
25540,25540,Registered,COMM,17591,KC,A-,A-,COMM,COMM,202410,JR,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25545,25545,Registered,COMM,17591,KC,B,A-,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.7,3.0,Passing MT Grade
25546,25546,Registered,COMM,17591,KC,A-,A-,COMM,JNL,202410,SO,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25562,25562,Registered,COMM,17591,KC,B,B,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,3.0,3.0,Passing MT Grade
25566,25566,Registered,COMM,17591,KC,B,C+,COMM,ID,202410,SO,COMM 17591,CAED,CCI,2.3,3.0,Passing MT Grade
25568,25568,Registered,COMM,17591,KC,A,A-,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.7,4.0,Passing MT Grade
25570,25570,Registered,COMM,17591,KC,C,B,COMM,ARTE,202410,SO,COMM 17591,CotA,CCI,3.0,2.0,Passing MT Grade
25573,25573,Registered,COMM,17591,KC,C+,C,COMM,VCD,202410,FR,COMM 17591,CCI,CCI,2.0,2.3,FR/SO Intervention Needed
25578,25578,Registered,COMM,17591,KC,A,,COMM,ID,202410,SO,COMM 17591,CAED,CCI,,4.0,No MT Grade Entered
25580,25580,Registered,COMM,17591,KC,A,,COMM,ID,202410,FR,COMM 17591,CAED,CCI,,4.0,No MT Grade Entered
25582,25582,Registered,COMM,17591,KC,A,B+,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.3,4.0,Passing MT Grade
25583,25583,Registered,COMM,17591,KC,A,C,COMM,ID,202410,SO,COMM 17591,CAED,CCI,2.0,4.0,FR/SO Intervention Needed
25584,25584,Registered,COMM,17591,KC,D+,D,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,1.0,1.3,FR/SO Intervention Needed
25585,25585,Std Dropped,COMM,17591,KC,DR,DR,COMM,FM,202410,SO,COMM 17591,CotA,CCI,,,Dropped Course
25586,25586,Registered,COMM,17591,KC,A-,,COMM,ARTE,202410,SO,COMM 17591,CotA,CCI,,3.7,No MT Grade Entered
25588,25588,Registered,COMM,17591,KC,D+,F,COMM,COMM,202410,FR,COMM 17591,CCI,CCI,0.0,1.3,FR/SO Intervention Needed
25589,25589,Registered,COMM,17591,KC,B+,B,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.0,3.3,Passing MT Grade
25591,25591,Registered,COMM,17591,KC,C-,C,COMM,ID,202410,FR,COMM 17591,CAED,CCI,2.0,1.7,FR/SO Intervention Needed
25592,25592,Registered,COMM,17591,KC,C+,D+,COMM,ID,202410,SO,COMM 17591,CAED,CCI,1.3,2.3,FR/SO Intervention Needed
25593,25593,Registered,COMM,17591,KC,C,B-,COMM,ADV,202410,SO,COMM 17591,CCI,CCI,2.7,2.0,Passing MT Grade
25595,25595,Registered,COMM,17591,KC,C+,D,COMM,PR,202410,JR,COMM 17591,CCI,CCI,1.0,2.3,Passing MT Grade
25597,25597,Registered,COMM,17591,KC,A,A,COMM,ADV,202410,FR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25598,25598,Registered,COMM,17591,KC,A,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25600,25600,Registered,COMM,17591,KC,A,A,COMM,VCD,202410,JR,COMM 17591,CCI,CCI,4.0,4.0,Passing MT Grade
25601,25601,Registered,COMM,17591,KC,B,A,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,4.0,3.0,Passing MT Grade
25608,25608,Registered,COMM,17591,KC,A-,A,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,4.0,3.7,Passing MT Grade
25625,25625,Registered,COMM,17591,KC,A-,B+,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.3,3.7,Passing MT Grade
25628,25628,Registered,COMM,17591,KC,A-,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,3.7,Passing MT Grade
25632,25632,Registered,COMM,17591,KC,A,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25634,25634,Registered,COMM,17591,KC,B+,A,COMM,JNL,202410,JR,COMM 17591,CCI,CCI,4.0,3.3,Passing MT Grade
25636,25636,Registered,COMM,17591,KC,A,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25640,25640,Registered,COMM,17591,KC,B,B,COMM,ID,202410,SO,COMM 17591,CAED,CCI,3.0,3.0,Passing MT Grade
25643,25643,Registered,COMM,17591,KC,A-,B+,COMM,FM,202410,SR,COMM 17591,CotA,CCI,3.3,3.7,Passing MT Grade
25645,25645,Registered,COMM,17591,KC,A,,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,,4.0,No MT Grade Entered
25648,25648,Registered,COMM,17591,KC,B+,D,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,1.0,3.3,FR/SO Intervention Needed
25654,25654,Registered,COMM,17591,KC,B+,A,COMM,COMM,202410,SO,COMM 17591,CCI,CCI,4.0,3.3,Passing MT Grade
25663,25663,Registered,COMM,17591,KC,B+,A,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,4.0,3.3,Passing MT Grade
25665,25665,Registered,COMM,17591,KC,A,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25668,25668,Registered,COMM,17591,KC,A,D,COMM,ADV,202410,SO,COMM 17591,CCI,CCI,1.0,4.0,FR/SO Intervention Needed
25671,25671,Registered,COMM,17591,KC,C-,D,COMM,COMM,202410,FR,COMM 17591,CCI,CCI,1.0,1.7,FR/SO Intervention Needed
25673,25673,Registered,COMM,17591,KC,A-,B,COMM,ID,202410,FR,COMM 17591,CAED,CCI,3.0,3.7,Passing MT Grade
25677,25677,Registered,COMM,17591,KC,B,C,COMM,ID,202410,SO,COMM 17591,CAED,CCI,2.0,3.0,FR/SO Intervention Needed
25679,25679,Registered,COMM,17591,KC,A,,COMM,ID,202410,FR,COMM 17591,CAED,CCI,,4.0,No MT Grade Entered
25685,25685,Registered,COMM,17591,KC,A,A,COMM,ID,202410,FR,COMM 17591,CAED,CCI,4.0,4.0,Passing MT Grade
25715,25715,Registered,COMM,17591,KC,A,A-,COMM,EMAT,202410,FR,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25716,25716,Registered,COMM,17591,KC,A,,COMM,ID,202410,FR,COMM 17591,CAED,CCI,,4.0,No MT Grade Entered
25717,25717,Registered,COMM,17591,KC,A-,A-,COMM,VCD,202410,SO,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25721,25721,Registered,COMM,17591,KC,F,F,COMM,COMM,202410,SO,COMM 17591,CCI,CCI,0.0,0.0,FR/SO Intervention Needed
25723,25723,Stopped Attending - Failed,COMM,17591,KC,W,W,COMM,JNL,202410,FR,COMM 17591,CCI,CCI,0.0,0.0,Withdrew From Course
25727,25727,Registered,COMM,17591,KC,A-,A-,COMM,DMP,202410,JR,COMM 17591,CCI,CCI,3.7,3.7,Passing MT Grade
25732,25732,Registered,COMM,17591,KC,A,A-,COMM,VCD,202410,FR,COMM 17591,CCI,CCI,3.7,4.0,Passing MT Grade
25738,25738,Registered,COMM,17591,KC,A,,COMM,JNL,202410,SO,COMM 17591,CCI,CCI,,4.0,No MT Grade Entered
25740,25740,Stopped Attending - Failed,COMM,17591,KC,W,W,COMM,DMP,202410,FR,COMM 17591,CCI,CCI,0.0,0.0,Withdrew From Course
